rooms,floor,totfloors,lon,lat,m2,price
3,17,18,39.604197,47.233845,70.00,3750000
1,6,9,39.709605,47.299567,38.00,2180000
3,3,10,39.758913,47.22482,85.00,8000000
0,2,2,39.719504,47.217855,10.00,599000
2,7,15,39.69498,47.292459,55.00,2850000
2,4,5,39.640039,47.208508,46.00,2400000
2,5,17,39.74039,47.302188,80.00,4500000
1,3,3,39.629242,47.234482,32.00,2100000
1,5,5,39.697648,47.297954,32.00,1860000
2,1,1,39.735135,47.221301,30.00,1550000
2,5,17,39.595519,47.235167,56.00,3600000
2,5,23,39.697576,47.241157,64.00,4500000
2,6,9,39.697091,47.291445,48.00,2700000
1,4,9,39.716109,47.298412,31.00,2000000
3,7,10,39.801467,47.237773,91.00,6500000
1,10,14,39.765489,47.256381,40.00,2750000
2,14,23,39.703685,47.230957,52.00,4900000
3,6,9,39.720457,47.217469,65.00,3350000
1,1,9,39.718229,47.297654,40.00,2450000
3,2,9,39.738845,47.232163,64.00,5200000
2,18,22,39.684515,47.237841,80.00,6900000
1,1,5,39.671211,47.223155,39.00,1900000
1,5,5,39.665372,47.212977,30.00,1950000
2,3,5,39.75143,47.238972,45.00,2700000
1,1,2,39.755194,47.229721,38.00,1300000
1,3,3,39.71733,47.227837,14.00,950000
1,2,12,39.744855,47.299555,39.00,2750000
1,4,22,39.702329,47.282038,53.00,2700000
1,5,5,39.632071,47.207045,32.00,2200000
1,3,26,39.623142,47.194433,42.00,1900000
1,15,20,39.591827,47.233209,37.00,1890000
3,15,18,39.685701,47.26405,84.00,4500000
1,2,14,39.765471,47.255397,30.00,2200000
2,1,17,39.592914,47.234916,55.00,2800000
4,2,9,39.735512,47.294189,92.00,4000000
2,15,21,39.696319,47.288658,63.00,4700000
2,14,21,39.696319,47.288658,65.00,4300000
2,7,18,39.631982,47.218773,68.00,3500000
2,8,9,39.829853,47.244827,51.00,3400000
2,6,9,39.707548,47.295888,54.00,3180000
3,11,16,39.780967,47.275209,100.00,8000000
2,15,16,39.628532,47.229281,56.00,4150000
1,11,17,39.595636,47.232817,29.00,2000000
4,2,3,39.702347,47.23108,90.00,5800000
2,2,5,39.620321,47.199435,45.00,2600000
3,13,17,39.595636,47.232817,70.00,4050000
2,4,19,39.595519,47.235167,55.00,3700000
1,14,26,39.630194,47.200617,37.00,1850000
0,4,9,39.748277,47.298473,23.00,1580000
2,6,9,39.706452,47.295778,52.00,2900000
2,10,22,39.701951,47.242325,60.00,4500000
1,3,9,39.744334,47.286598,50.00,2200000
1,3,17,39.701951,47.242325,36.00,3150000
0,4,9,39.727958,47.301217,31.00,1700000
2,7,9,39.710449,47.229831,48.00,4150000
1,4,7,39.66645,47.208331,29.00,1180000
2,4,4,39.717268,47.265365,40.00,2500000
1,7,10,39.622441,47.216062,36.00,1810000
1,5,17,39.595636,47.232817,29.00,2300000
3,2,5,39.665309,47.267848,62.00,3000000
1,18,23,39.702329,47.282038,28.00,1850000
1,13,17,39.708033,47.250791,67.00,3800000
3,2,9,39.720214,47.217219,67.00,3380000
2,2,5,39.704161,47.284556,46.00,2300000
1,8,9,39.705122,47.29554,40.00,2300000
1,2,17,39.600244,47.235118,36.00,2480000
1,4,9,39.616126,47.228063,13.00,950000
3,2,2,39.657422,47.209059,40.00,2400000
1,4,6,39.648331,47.201438,25.00,1550000
2,7,9,39.717106,47.232242,44.00,3300000
1,5,10,39.620708,47.21414,44.00,2850000
2,3,9,39.768786,47.248877,49.00,3900000
1,24,25,39.677688,47.197862,36.00,1800000
0,4,9,39.799742,47.256326,25.00,850000
2,3,9,39.815013,47.240637,55.00,3600000
2,7,9,39.619387,47.212555,54.00,2980000
1,2,3,39.724697,47.219073,15.00,1800000
2,12,18,39.595636,47.232817,50.00,3600000
1,20,23,39.702329,47.282038,38.00,2850000
1,6,9,39.665498,47.219759,25.00,1900000
1,3,17,39.701951,47.242325,36.00,3250000
0,5,9,39.764052,47.280699,24.00,1490000
1,3,18,39.667213,47.225505,27.00,2050000
1,8,10,39.763612,47.287814,41.00,2400000
1,2,5,39.782377,47.277049,35.00,2150000
2,4,5,39.703505,47.284776,46.00,2400000
2,5,23,39.702508,47.281249,63.00,4150000
4,4,5,39.70444,47.229342,88.00,5000000
3,6,10,39.700541,47.217059,75.00,5700000
1,7,23,39.726421,47.246369,45.00,4300000
3,3,25,39.622441,47.216062,89.00,3803000
2,3,16,39.71292,47.27387,54.00,3500000
3,8,9,39.616063,47.231679,65.00,3550000
1,6,10,39.628541,47.199907,33.00,1950000
2,5,9,39.697091,47.291445,49.00,2650000
2,1,10,39.625217,47.222298,52.70,3600000
2,3,5,39.758249,47.276028,44.00,2220000
3,15,17,39.631101,47.220725,108.00,7200000
3,10,16,39.595636,47.232817,68.00,5000000
2,8,15,39.69498,47.292459,53.00,2800000
3,6,16,39.618174,47.216411,90.00,6900000
0,1,9,39.621067,47.213369,17.00,1750000
1,6,17,39.781892,47.24257,29.00,2050000
2,16,21,39.697909,47.232169,68.00,4750000
1,16,18,39.66636,47.226319,38.00,2659000
1,4,10,39.756353,47.231924,44.00,4900000
3,3,5,39.828865,47.2383,65.80,4300000
1,20,23,39.726421,47.246369,44.00,2747000
4,8,9,39.706155,47.237816,100.00,7600000
2,6,9,39.83377,47.24115,52.00,3200000
1,2,9,39.7191,47.297764,38.00,2500000
3,2,3,39.806219,47.280968,64.00,2800000
1,7,25,39.630194,47.200617,37.80,1850000
1,3,10,39.623609,47.226086,40.00,2650000
2,4,9,39.702805,47.296731,52.00,3150000
3,6,10,39.758931,47.285773,82.00,4380000
3,17,23,39.684515,47.237841,95.00,5800000
4,5,5,39.703514,47.230266,86.00,5000000
3,6,10,39.697981,47.292502,65.00,4250000
1,5,9,39.635296,47.203654,46.00,3000000
1,8,9,39.75824,47.282032,12.00,850000
1,7,16,39.628541,47.199907,40.00,2700000
1,10,20,39.667213,47.225505,55.00,1900000
2,2,10,39.747685,47.296872,66.00,3700000
1,2,10,39.764681,47.288401,42.00,2900000
2,3,10,39.751062,47.129157,68.00,3000000
4,1,9,39.696624,47.225413,75.00,6000000
1,8,17,39.591827,47.233209,28.00,1850000
3,6,9,39.647576,47.255097,64.00,3850000
2,5,5,39.8169,47.241267,52.00,2800000
4,6,10,39.757961,47.288126,118.00,5800000
1,7,14,39.71892,47.298418,60.00,3500000
3,8,9,39.704934,47.282563,64.00,4400000
2,5,9,39.636464,47.212034,54.00,3200000
1,4,19,39.724463,47.233607,39.00,2500000
1,4,9,39.721211,47.249091,35.00,2700000
1,3,5,39.691917,47.225303,46.00,2599000
1,4,15,39.758931,47.285773,55.00,3300000
3,16,17,39.717995,47.226815,133.00,12500000
0,8,9,39.717223,47.300538,22.00,1470000
2,6,9,39.667716,47.210847,45.00,2550000
2,8,10,39.708482,47.285314,56.00,3400000
2,15,16,39.719783,47.286903,70.00,4950000
1,2,10,39.788549,47.314475,38.00,1650000
3,1,5,39.728065,47.248919,56.00,2750000
1,12,16,39.629349,47.199405,42.00,3200000
3,2,5,39.749805,47.231245,65.00,3800000
2,2,17,39.677391,47.210571,65.00,6700000
2,2,19,39.691917,47.225303,70.00,6350000
2,5,5,39.744424,47.296964,67.70,3500000
2,2,10,39.635683,47.203286,55.00,3950000
3,4,5,39.720241,47.224153,57.00,4800000
2,4,10,39.70249,47.292197,52.00,2990000
1,23,26,39.621992,47.194029,38.00,2300000
3,1,5,39.700532,47.236586,51.00,4100000
3,2,21,39.590569,47.23305,90.00,4750000
2,4,9,39.697981,47.292502,51.00,2900000
0,5,9,39.621121,47.231624,22.00,1490000
2,4,5,39.779332,47.231741,45.00,3100000
2,3,5,39.742322,47.272238,24.00,1650000
2,1,5,39.639312,47.213754,45.00,2350000
1,2,9,39.617276,47.213742,38.00,2400000
1,2,5,39.638521,47.213258,31.00,2000000
1,2,10,39.635683,47.203286,53.00,4000000
3,3,5,39.706506,47.285663,60.00,3249000
2,10,17,39.728838,47.300985,64.00,4000000
3,3,15,39.706308,47.294275,120.00,7500000
1,12,13,39.709596,47.294158,42.00,2500000
3,4,9,39.697091,47.291445,63.00,3390000
1,11,23,39.628388,47.199435,48.00,2980000
2,8,10,39.750865,47.22537,65.00,6400000
3,8,9,39.707018,47.25492,60.00,3000000
1,7,10,39.624067,47.222237,36.00,2450000
1,3,17,39.701951,47.242325,36.00,3250000
1,4,6,39.720618,47.293254,23.00,1600000
3,2,7,39.726242,47.219061,71.00,5300000
2,1,2,39.775317,47.228161,43.00,2550000
3,7,17,39.590291,47.234794,73.00,4500000
1,19,23,39.702508,47.281249,34.00,2150000
3,1,5,39.636599,47.20849,48.00,2500000
1,10,15,39.719406,47.286317,40.00,2800000
1,9,10,39.682287,47.238024,40.00,2895000
3,14,23,39.702508,47.281249,137.00,4500000
3,2,9,39.697981,47.292502,56.00,3400000
2,11,19,39.598986,47.232811,50.00,2900000
1,7,10,39.764474,47.285742,40.00,2500000
0,4,5,39.758958,47.272274,30.00,800000
2,2,9,39.704718,47.29172,53.00,3600000
4,17,19,39.712596,47.294189,145.00,5700000
2,10,16,39.643327,47.256657,60.00,3600000
1,4,5,39.698403,47.233631,12.00,850000
1,12,15,39.677391,47.210571,47.00,3500000
0,7,9,39.727958,47.301217,31.00,1750000
1,6,9,39.75241,47.298607,37.00,2800000
4,6,10,39.697873,47.293535,95.00,4600000
2,1,5,39.621875,47.209671,48.00,2500000
1,15,16,39.595519,47.235167,37.00,2750000
2,5,5,39.705571,47.236862,43.00,2800000
2,5,9,39.741845,47.288572,40.00,1650000
3,10,22,39.701951,47.242325,105.00,6500000
3,13,14,39.72228,47.301125,65.00,3850000
3,8,22,39.702329,47.282038,115.00,5050000
1,14,18,39.633527,47.203231,47.00,3800000
3,8,9,39.70479,47.29106,64.00,3450000
3,5,5,39.810603,47.237792,60.00,3400000
2,12,17,39.694181,47.290742,65.00,4500000
1,3,10,39.742968,47.298302,40.00,2550000
1,8,14,39.714079,47.295937,60.00,3500000
1,10,10,39.751377,47.297636,36.00,2200000
2,6,9,39.716234,47.297177,52.00,2950000
1,2,5,39.689123,47.213307,45.00,2600000
2,9,9,39.67988,47.269786,41.80,2600000
1,5,6,39.650011,47.201933,35.00,1800000
1,6,17,39.621319,47.215713,40.00,2750000
1,2,17,39.782773,47.242631,24.00,2100000
1,5,10,39.622441,47.216062,38.00,2300000
3,8,9,39.70479,47.29106,66.00,3500000
1,8,10,39.618857,47.214415,52.00,2700000
3,9,9,39.625442,47.22698,65.10,3400000
1,14,17,39.62625,47.224397,43.00,3100000
0,8,9,39.615156,47.233319,30.00,1850000
2,4,10,39.624067,47.222237,60.00,3800000
0,3,3,39.716693,47.260626,21.00,1700000
1,3,22,39.703685,47.230957,40.00,3700000
3,5,5,39.636051,47.20456,48.00,2700000
4,7,9,39.736114,47.295295,91.00,3500000
2,18,22,39.726421,47.246369,70.00,5900000
1,4,5,39.711231,47.278847,32.00,2050000
1,4,10,39.75029,47.227408,44.00,4200000
2,1,5,39.674391,47.197335,53.00,2700000
3,6,9,39.701511,47.286127,64.00,3500000
1,4,22,39.627149,47.199527,40.00,2050000
0,7,9,39.615156,47.233319,24.00,1700000
0,2,2,39.724643,47.222708,28.00,1700000
1,6,10,39.721211,47.249091,41.00,3150000
1,6,10,39.622693,47.231588,40.00,2030000
1,5,5,39.730778,47.249348,18.00,1730000
1,5,5,39.665372,47.212977,30.00,1950000
2,7,9,39.710225,47.295802,53.00,2800000
1,3,6,39.720618,47.293254,30.00,2000000
0,15,17,39.703487,47.29799,20.00,1500000
3,5,9,39.619198,47.231753,65.00,3500000
1,7,10,39.627014,47.202821,40.00,2350000
2,5,10,39.688971,47.251366,54.00,3800000
1,7,23,39.689034,47.290999,30.00,1750000
3,3,4,39.770529,47.251452,65.00,5500000
2,8,16,39.719783,47.286903,71.00,5000000
1,3,10,39.701296,47.249617,44.00,2300000
1,6,20,39.691917,47.225303,45.00,3150000
2,3,10,39.709488,47.245476,59.00,4900000
2,3,9,39.618381,47.229899,53.00,3000000
2,2,2,39.803596,47.255189,48.00,2800000
2,3,12,39.683374,47.210412,79.00,5550000
1,12,20,39.720403,47.286891,45.00,2624000
1,15,20,39.696319,47.288658,41.00,3200000
0,3,4,39.709856,47.219208,70.00,750000
3,3,14,39.704062,47.223143,121.00,10900000
1,13,19,39.627149,47.199527,40.00,2550000
3,15,19,39.691917,47.225303,82.00,5600000
1,7,17,39.667213,47.225505,27.00,2100000
1,3,4,39.700532,47.236586,15.00,1100000
2,4,10,39.762192,47.286042,60.00,3300000
2,8,14,39.618345,47.229256,56.00,3500000
2,1,3,39.784893,47.272537,62.00,4200000
2,1,5,39.744253,47.236281,45.00,2650000
3,2,5,39.70673,47.249439,53.00,3000000
1,5,17,39.604556,47.235901,38.00,2450000
3,1,9,39.737066,47.295986,82.00,3450000
0,2,9,39.616845,47.232634,22.00,1650000
2,1,9,39.688719,47.29153,52.00,2750000
3,8,9,39.636222,47.217035,62.00,3500000
1,9,16,39.749912,47.285265,35.00,1720000
1,6,9,39.711033,47.245255,38.00,2399000
1,13,25,39.622441,47.216062,39.40,2400000
2,2,4,39.734919,47.250302,78.00,4400000
3,3,5,39.70558,47.28499,63.00,3100000
3,16,17,39.728344,47.232548,110.00,11000000
1,10,10,39.615974,47.229593,37.20,2350000
1,2,14,39.769424,47.259782,38.00,2900000
1,6,10,39.750002,47.299329,38.00,2250000
2,6,10,39.799194,47.23718,64.00,5400000
2,5,10,39.748107,47.287447,34.00,1700000
2,1,14,39.706039,47.282557,110.00,6500000
2,3,5,39.789654,47.269725,40.00,2100000
3,10,10,39.744307,47.30085,74.00,3800000
1,4,16,39.725227,47.298198,42.00,2600000
0,4,4,39.726287,47.218889,82.00,950000
1,3,21,39.708293,47.283254,57.00,3000000
1,3,17,39.630194,47.200617,58.00,3500000
2,4,5,39.810926,47.238826,41.00,2800000
3,2,12,39.650972,47.214391,110.00,4550000
1,5,9,39.69498,47.292459,38.00,2400000
3,16,17,39.730778,47.23324,70.00,8100000
1,2,9,39.63111,47.223302,37.00,2300000
0,5,10,39.650298,47.257189,31.00,1720000
4,6,10,39.738046,47.293126,100.00,6200000
2,4,4,39.717268,47.265365,40.00,2400000
1,11,23,39.628388,47.199435,48.00,3150000
1,3,3,39.723619,47.302482,33.00,1600000
2,5,10,39.758931,47.285773,53.00,3290000
1,10,24,39.595636,47.232817,49.00,2690000
1,13,25,39.677688,47.197862,41.00,1850000
1,19,20,39.691917,47.225303,46.00,3830000
1,11,19,39.640848,47.23417,37.00,1950000
1,4,9,39.754359,47.28422,12.00,850000
1,9,9,39.617438,47.257898,31.00,1650000
3,8,9,39.616468,47.212469,64.00,3200000
3,5,5,39.667285,47.267738,60.00,2500000
2,6,10,39.649121,47.261671,57.00,3700000
2,8,21,39.595636,47.232817,74.00,4150000
3,6,9,39.710225,47.295802,64.00,3400000
1,17,19,39.595519,47.235167,39.00,3450000
2,8,16,39.710099,47.273418,64.00,6000000
1,15,22,39.703685,47.230957,40.00,5000000
1,5,14,39.765489,47.256381,43.90,2690000
1,19,23,39.702508,47.281249,34.00,2000000
1,15,23,39.702329,47.282038,28.00,1650000
2,5,9,39.638288,47.208465,46.00,2750000
3,3,10,39.748403,47.29667,86.60,4400000
1,2,2,39.671678,47.196313,42.00,1650000
2,2,5,39.693884,47.249886,44.00,2620000
1,11,14,39.765471,47.255544,28.00,2300000
2,7,9,39.720142,47.283242,50.00,2850000
2,2,5,39.823736,47.239474,48.00,2500000
1,16,23,39.702329,47.282038,46.00,2212000
2,3,9,39.616854,47.216386,51.00,2500000
1,16,23,39.702508,47.281249,37.00,1950000
3,15,20,39.691917,47.225303,82.00,5600000
2,6,11,39.80082,47.238508,59.00,4550000
1,15,15,39.595636,47.232817,37.00,2500000
0,5,9,39.726637,47.301492,24.00,1600000
1,3,10,39.644791,47.256981,40.00,2400000
2,7,18,39.631982,47.218773,50.00,4100000
2,7,9,39.829575,47.243163,53.00,3500000
1,6,7,39.672397,47.196448,25.00,1390000
2,2,5,39.707521,47.281182,50.00,3200000
1,3,10,39.623609,47.226086,38.00,2600000
1,2,5,39.814025,47.264448,40.00,2500000
1,12,17,39.6047,47.234433,38.00,2200000
1,1,5,39.643031,47.211881,29.00,1999000
1,3,12,39.621319,47.215713,37.00,2200000
2,6,15,39.598986,47.232811,56.00,4250000
2,3,10,39.716908,47.287515,52.00,3200000
3,7,9,39.711626,47.299781,64.00,3290000
0,5,10,39.735944,47.302304,31.00,1750000
1,1,2,39.700307,47.217776,25.00,1400000
3,16,18,39.694181,47.290742,105.00,7500000
2,7,16,39.705643,47.278951,70.00,5700000
1,15,23,39.717959,47.232187,56.00,4600000
1,13,15,39.674912,47.19736,41.00,2600000
2,4,5,39.661383,47.263286,43.00,2500000
1,8,22,39.702329,47.282038,32.00,1660000
3,6,9,39.664635,47.199754,63.00,3100000
0,9,9,39.625298,47.213399,27.00,1400000
1,6,20,39.706209,47.21903,58.00,4500000
2,6,17,39.595636,47.232817,50.00,3750000
1,2,4,39.743139,47.319973,27.00,1650000
1,9,10,39.758931,47.285773,35.00,2200000
2,4,4,39.716504,47.229899,45.00,3800000
1,3,4,39.714968,47.215033,15.00,1050000
2,2,9,39.713719,47.287087,51.00,3200000
1,2,3,39.699247,47.252858,25.00,2250000
1,9,10,39.626259,47.222604,36.00,2680000
2,2,9,39.708383,47.231306,50.00,4500000
2,10,18,39.686177,47.291591,65.00,4000000
2,2,5,39.614446,47.20047,44.00,2990000
1,8,15,39.595519,47.235167,40.00,2600000
1,1,9,39.834677,47.238434,24.00,1350000
0,8,9,39.616845,47.232634,31.00,1870000
3,5,10,39.657619,47.262827,60.00,4100000
3,10,14,39.714025,47.273558,79.00,5400000
1,6,16,39.616665,47.214905,60.00,4250000
0,3,5,39.680751,47.239798,20.00,1300000
1,7,9,39.647415,47.258149,38.00,2100000
2,8,12,39.739878,47.294708,58.00,3300000
0,8,9,39.718067,47.284079,34.00,849000
1,3,5,39.733886,47.304657,26.00,1350000
2,3,5,39.707179,47.232212,45.00,2850000
2,9,9,39.74605,47.287637,50.00,1900000
2,1,2,39.645456,47.206513,35.00,2350000
2,6,9,39.721427,47.29752,52.00,2850000
1,1,10,39.614779,47.229782,15.00,1650000
3,4,17,39.616854,47.216386,105.00,8000000
3,10,12,39.714573,47.286133,78.00,4450000
2,1,6,39.765929,47.231649,53.00,3800000
1,1,5,39.742672,47.235913,31.00,2350000
2,2,17,39.631982,47.218773,70.00,4500000
1,9,9,39.717887,47.285571,24.00,1650000
3,13,14,39.758356,47.274408,90.00,6100000
1,13,23,39.702508,47.281249,38.00,2700000
1,1,2,39.717106,47.219581,32.00,2450000
3,1,10,39.616432,47.230095,65.00,4500000
3,11,14,39.71283,47.291304,68.00,4000000
1,9,9,39.622244,47.230768,10.00,850000
3,9,12,39.659766,47.21911,120.00,10000000
1,4,4,39.716037,47.229354,13.00,900000
3,5,9,39.720097,47.249109,65.00,5100000
4,5,10,39.706317,47.23554,147.00,13000000
0,1,9,39.616405,47.233692,24.00,1530000
2,4,18,39.631101,47.220725,70.00,6500000
3,7,16,39.676394,47.314323,75.00,3100000
4,11,23,39.702508,47.281249,138.00,7200000
4,12,17,39.686177,47.291591,110.00,6500000
3,7,10,39.800802,47.238483,82.00,6500000
1,2,5,39.642034,47.208086,16.00,1420000
1,4,10,39.627149,47.199527,38.00,2300000
3,7,12,39.622441,47.216062,75.00,3300000
3,8,9,39.719783,47.286903,113.00,8700000
1,11,14,39.781012,47.242662,28.00,2210000
2,6,9,39.703568,47.249513,45.00,2400000
1,5,20,39.630194,47.200617,37.00,2550000
1,14,21,39.626196,47.19848,48.00,3200000
2,6,10,39.623214,47.221986,56.00,4250000
3,6,9,39.710225,47.295802,64.00,3400000
0,4,9,39.619136,47.230719,31.00,1600000
2,3,10,39.835171,47.241866,64.00,5000000
1,2,20,39.667213,47.225505,27.00,2200000
3,4,17,39.616854,47.216386,105.00,8000000
3,4,6,39.778182,47.249996,60.00,3100000
1,12,17,39.590291,47.234794,27.00,2150000
1,17,18,39.592914,47.234916,39.00,2550000
1,4,17,39.621319,47.215713,38.00,1731000
1,16,25,39.623142,47.194433,41.00,1850000
3,9,9,39.724742,47.301241,65.00,3300000
2,8,18,39.726673,47.23294,87.00,5300000
2,5,5,39.814834,47.240288,44.00,2350000
0,3,9,39.71336,47.297489,31.00,1720000
2,12,18,39.710377,47.287698,85.00,6800000
1,3,9,39.739941,47.231716,32.80,2950000
2,3,9,39.616468,47.212469,53.00,2900000
1,5,17,39.730913,47.230566,42.00,3850000
1,3,12,39.621319,47.215713,40.00,2250000
3,9,17,39.757907,47.287692,95.00,6800000
2,1,1,39.73147,47.2345,27.00,1250000
2,1,9,39.704898,47.297477,47.00,2500000
1,4,17,39.717241,47.295442,54.00,2500000
2,7,9,39.710225,47.295802,52.00,3100000
1,4,5,39.621238,47.203042,20.00,1330000
3,5,10,39.619198,47.231753,65.00,3500000
1,5,5,39.802904,47.236513,30.20,2200000
2,2,5,39.672334,47.211747,44.00,2800000
2,5,9,39.753263,47.284507,47.00,2700000
1,3,4,39.667052,47.195425,36.00,2150000
3,3,14,39.633176,47.196105,70.00,4500000
1,9,17,39.745367,47.223008,37.40,3200000
3,8,10,39.693265,47.240612,77.00,6800000
2,15,16,39.626394,47.22903,59.00,4620000
0,7,9,39.62493,47.200115,18.00,899000
3,1,5,39.638719,47.207743,49.00,2750000
1,3,10,39.711967,47.264209,46.00,3800000
1,2,3,39.726862,47.250748,19.60,980000
2,4,5,39.739914,47.275117,46.00,2500000
1,17,23,39.726044,47.234237,45.00,3300000
2,1,5,39.664599,47.268318,43.00,2500000
0,1,9,39.736779,47.302366,30.00,1550000
1,3,5,39.738953,47.275802,31.00,2125000
2,4,5,39.706506,47.280075,45.00,2350000
3,2,10,39.746094,47.297342,65.00,3490000
2,3,10,39.762165,47.28793,58.00,3250000
2,8,9,39.728595,47.223088,40.00,3500000
4,7,12,39.709596,47.294158,120.00,8000000
1,2,14,39.782773,47.242631,38.00,2630000
4,6,9,39.710368,47.226154,170.00,20000000
2,9,17,39.686878,47.290858,58.00,4150000
1,2,5,39.803371,47.259494,32.00,1950000
1,10,16,39.630194,47.200617,47.00,2900000
2,19,20,39.691917,47.225303,75.00,6300000
3,6,25,39.594396,47.233931,87.00,4500000
1,3,5,39.705904,47.280681,32.00,1800000
2,2,9,39.713081,47.291983,53.00,2750000
1,4,5,39.608841,47.226521,38.00,2400000
3,1,9,39.632835,47.231257,64.00,3400000
1,4,9,39.630508,47.228375,40.00,2700000
0,2,9,39.745582,47.299243,23.00,1550000
1,2,3,39.699247,47.252858,23.00,2200000
1,9,9,39.718283,47.290907,40.00,2200000
4,5,5,39.619881,47.204101,62.00,3260000
1,10,10,39.736572,47.293627,40.00,2300000
1,6,9,39.747685,47.296872,30.00,1750000
0,2,5,39.74313,47.27288,18.00,1350000
1,2,9,39.665498,47.219759,30.00,2300000
3,5,5,39.731964,47.250822,96.00,4250000
3,3,4,39.709398,47.235742,60.00,5200000
3,6,10,39.642833,47.259684,71.00,4200000
1,3,9,39.71336,47.297489,31.00,1840000
1,12,15,39.731605,47.301938,39.50,2500000
2,4,19,39.721732,47.227531,85.00,8500000
0,4,9,39.740211,47.29755,31.00,1700000
1,2,4,39.709398,47.235742,40.00,3000000
3,3,10,39.697963,47.290662,66.00,3800000
1,14,25,39.622441,47.216062,34.00,1800000
0,1,3,39.745915,47.250871,18.00,1600000
1,8,9,39.718292,47.288273,23.00,1700000
1,4,5,39.689123,47.213307,34.70,2000000
3,10,14,39.631478,47.222109,72.00,6500000
1,1,5,39.624642,47.211624,31.00,2100000
1,9,10,39.763612,47.287814,40.00,2450000
3,5,21,39.708428,47.283169,108.00,5500000
1,10,17,39.627149,47.199527,40.00,2480000
1,9,17,39.598986,47.232811,40.00,2250000
2,2,2,39.739752,47.273693,44.00,2100000
1,5,5,39.618336,47.204015,16.00,1000000
2,4,9,39.631883,47.211373,50.40,3500000
1,4,5,39.635557,47.208784,30.00,2250000
1,4,9,39.628828,47.22649,38.00,2100000
1,3,9,39.617016,47.234219,32.00,1750000
2,2,10,39.635683,47.203286,80.00,5870000
3,5,5,39.720241,47.224153,63.00,3500000
1,12,14,39.765462,47.255654,38.00,2450000
2,4,10,39.745017,47.30019,57.00,3280000
3,6,10,39.758931,47.285773,77.00,4500000
3,1,10,39.709901,47.258192,67.00,4200000
1,2,17,39.710099,47.273418,39.00,3200000
2,1,2,39.681775,47.218124,29.00,1400000
2,2,19,39.667213,47.225505,58.00,3650000
2,7,9,39.702921,47.286659,54.00,2970000
3,7,10,39.801467,47.237773,91.00,6500000
1,5,22,39.704817,47.23417,50.00,5000000
3,11,16,39.695717,47.235069,100.00,8300000
2,4,9,39.736114,47.295295,51.00,2750000
2,12,15,39.758303,47.273974,54.00,3600000
2,2,5,39.64277,47.215303,45.00,2550000
1,7,15,39.701107,47.28598,50.00,4200000
3,5,10,39.694055,47.29164,86.00,4500000
3,1,10,39.619872,47.226411,85.00,4950000
1,4,9,39.702688,47.297306,32.00,1750000
0,6,9,39.622693,47.231588,31.00,1900000
2,2,10,39.719424,47.232909,68.00,7900000
